GPT2 ppnn perplexity,GPT2 pnnp perplexity,GPT2 nnpp perplexity,GPT2 nppn perplexity,FlanT5 ppnn perplexity,FlanT5 pnnp perplexity,FlanT5 nnpp perplexity,FlanT5 nppn perplexity,OPT ppnn perplexity,OPT pnnp perplexity,OPT nnpp perplexity,OPT nppn perplexity,Mistral ppnn perplexity,Mistral pnnp perplexity,Mistral nnpp perplexity,Mistral nppn perplexity,Llama-13b ppnn perplexity,Llama-13b pnnp perplexity,Llama-13b nnpp perplexity,Llama-13b nppn perplexity
42.36021606604367,36.46467537923693,33.87766207263837,39.35981871015651,17.88788739919327,17.355181967232316,16.328989859677296,18.246340137392487,28.36682496633008,28.12350735452805,27.151029553040107,30.31429625442454,18.83571451658353,18.25568690295467,17.982358318126963,20.383819426202496,16.74213028626743,18.689218484392686,17.704563844006646,18.19624610542753
58.15413584237383,62.697817906084985,58.69383914514196,59.12558573638657,19.393425379015305,23.699595107975423,22.71007582250343,20.646379321029453,35.2141033854019,41.682298881793336,40.04905034088912,39.35122380207944,27.08003265047004,30.086041222909177,30.347626071703747,31.69536071570782,20.35806376116705,22.146793610962376,21.6807152699238,22.268487014132653
33.40946123578479,36.04642295842434,33.244594528148475,34.52850587680429,11.704337586508824,10.54608408114719,10.324954500923994,12.23622105054702,26.575752931068457,24.96680589150862,24.83216047669828,28.80245192465192,18.366742097492263,17.816560387601047,17.961405499118452,20.608122833151228,15.321310600898176,14.5597455230613,14.827483026034953,15.922961454743396
42.64561445577007,40.71494330439092,38.76194605013332,39.8748466805195,12.726505511571176,12.745362069033366,12.36013112593032,12.727937751247577,27.45131766884645,29.477736470862165,31.18555466542549,30.29871056335107,20.955528586013816,19.878946696191974,19.67050868328535,22.77041385148581,18.33433567054049,20.074812953062395,20.20460674308363,19.118244003634853
61.3093271870071,73.68592765519963,68.1562396460382,63.52211851600658,21.361437994784765,22.39184740682973,21.0524080804367,22.22795618607858,51.02133221548323,60.11134297797352,60.94538888502832,57.24762571994136,37.03445119324984,40.891793449858575,40.71563252134843,38.88119747714071,28.61697552450717,30.49439616439885,30.807663133430676,31.17035335558042
55.99427655859739,54.605466197188335,47.863324934102366,58.68580730994832,22.702421004218348,24.78598843497112,23.570929514920547,22.803782518144427,51.405525392724336,55.26958553354012,55.42138522776281,54.2858783460144,37.40925753433301,39.198209777520056,38.70039068504917,40.72321467794448,36.54496446367689,34.75249578063121,36.336276369019416,38.82149820699407
62.36089429995952,82.8857228348089,76.60019955150993,62.28650951175517,22.87242794200216,22.4941497069094,21.309547798995787,22.34346234614772,46.29954445411526,57.436181155981686,59.52019292496581,52.36992826955874,23.51949197480666,29.351026955540306,30.12076456367084,25.95547228364036,22.75705727275161,25.046691646523826,25.46658986140252,26.23394232645552
87.6215307423214,90.34226173779528,81.04003058160536,88.83312970006253,29.766553883793108,25.991711296000176,24.829733211483845,30.43324779957976,36.17858465073345,45.774487410334096,44.9905734788202,39.7179689352192,31.55627473303062,32.96706092612396,33.58488096733873,38.17366470046377,20.733651777283995,21.888900899035093,21.7247022255444,22.70741204276738
28.425983217427834,30.71412576810711,28.54233587735525,27.97629317139485,10.215746082320528,10.241935758279654,9.728070697049969,10.559521951481338,20.139900592042217,21.87591535668244,22.437576716050746,22.60913082950004,18.312138815699527,20.570329576381543,20.155944745770245,20.04246990816056,17.935400606227883,18.87904646228528,18.955612239268834,18.762348124182747
36.18036157759904,40.56318298698624,37.11821602952785,39.27868296147712,16.784971340079686,18.426687126784564,16.844680830988057,18.34144032190127,28.98007774757309,35.5215278599626,33.50823499096985,35.22252527592421,28.3519498759942,29.88794480909938,27.79381751326835,36.89655903703808,21.926811164815,22.97308603923188,21.73055075015221,25.50576426344188
90.8245163143168,83.34251897842417,81.48125404116003,92.91719473588137,30.075799820738464,33.65837983780536,30.89039191361236,32.00819532371916,61.10266631966991,63.43421808185391,64.4583296356803,65.41473304453625,52.58756007878091,52.82115602515623,52.29364469881399,58.707274636315006,40.34890930435503,41.48297681710324,40.94003248217015,44.30288144569967
32.72430819740676,35.77485368057071,34.02905660060837,32.66660810737196,21.87511738066448,25.17991271566101,22.92962172443723,22.46742020390607,28.210480174430955,30.555885944242352,29.871445916148,31.548338330896744,25.472322198970566,28.377363955078035,27.88410497403907,27.51882614425271,22.711510711394112,26.19849612213365,25.940340195726964,26.68002192642739
45.78103597166102,42.55896360680167,40.65276768170036,43.53461944439605,12.593105489433768,13.561352068112726,12.967007005816525,12.771771656404928,27.482475992397976,31.50720637054448,30.93804234003716,30.774811253030773,24.02638229056153,27.30147023690582,27.07109849061667,27.250018166638345,18.331839858816437,20.435599077763737,21.274464738247072,19.89222175535897
67.02803915947412,75.5535726510927,66.66387234866446,65.53368325149852,17.627687771262956,17.667764627830792,17.047487406641405,18.24807597628476,43.70774969587424,51.48857800679512,51.17651829871513,47.35721495359533,31.425732622380707,30.93795382571464,31.30511102925647,33.99135131453361,23.08067407948869,23.270295971006966,24.49791212274985,25.812411595967216
25.15421944983993,26.71859752533315,25.03254296025071,24.23269261055289,10.595299420718998,10.996426667645174,10.472659413559049,11.112385668866198,23.26382227291065,25.72349595586239,25.0029401854068,26.286483972276024,23.460614316098845,22.92158140128629,24.71657307435696,26.51153769115997,21.455001420518904,22.021837580244085,23.28289350059961,23.0544293569018
65.36933299901963,66.86309757356771,58.53405305318157,66.63301352825606,17.907012470474406,19.847894006468515,17.874846117853213,18.59300659597321,45.562613704627424,52.571175659995525,52.8218108935539,53.66242221810883,31.688235489333007,39.175833499054406,37.29042180142235,36.01617569988333,34.99226873698333,36.829579301461365,36.35584323900675,39.36622858056418
45.48271063778684,50.38219901144985,46.4326742108208,48.01860157032734,14.593090905697688,15.159475529256332,14.191625331257343,15.550683984425286,40.84312436599645,45.69796059083071,44.77719291667524,45.50479422498784,21.94089927190662,24.733627086583294,24.08939053488082,23.354573616068347,18.128408702528997,21.46852022369034,21.25508751410442,19.459333122368957
97.34927110702483,95.69908382203154,91.14343574552532,101.13603807638162,25.97014881213467,26.7626264332541,26.70990997150021,26.648979173808527,69.67274603676357,78.28412892892716,78.15328902456648,81.69959070780197,43.910516396042,44.639538759912725,44.680788383539685,47.875536803044525,37.643273432826206,39.15499161473604,40.62811775572772,37.44990592987931
66.04537127876121,68.82774681017857,59.52234995346393,67.24483200362376,19.870791672286657,21.560424438211296,19.5897708389044,20.543892522291607,44.76838631817515,55.69701461965711,53.60248967748495,51.23404375677119,39.3614421950225,42.43961155711224,45.00213822742752,43.94960440077184,40.92622318858111,40.79574844996169,39.1658687235135,45.62409612848855
51.355422652889246,61.16994927491317,58.90667649301269,53.2624027955526,20.296388669812742,21.96752087557511,21.15339157954289,20.60386339083029,44.634324045776,47.81966161748355,47.56508255425736,48.584618067123,25.610298273181648,28.31258210016971,27.923123287974352,29.34906762850089,24.87067915533487,28.90886739614977,28.727369607236163,26.62233909699041
99.59655986755972,103.34180332508332,98.3941772892835,97.57122447152308,25.57306063086031,27.95799649030576,26.79903396839864,25.375102154190785,61.52997650538649,69.09327617682118,69.69756770521309,69.84082200795594,32.49514794118646,38.06298060950908,36.59410393085039,36.31927440116509,33.81095474597807,34.00132901153418,34.095275647940774,38.91514048399837
25.132542799669643,25.1591616554952,22.97472926115669,25.09294251187284,11.056041158477552,10.654959322429578,10.18005605199047,11.223443397742423,20.652912485980156,20.69928489457257,20.232912878790128,24.232611725349923,18.656420998166503,18.161615898656216,16.64452505748233,21.44639925971021,16.14011353649238,18.650208124659624,16.785683684320045,19.11788391360497
63.28955685299968,77.98097313947137,66.3993201130844,66.15862220964561,17.249725006634673,17.80709031352056,16.50911872144616,17.63077287311143,56.711106085156935,64.89363333921641,67.73986653723375,61.58333935038034,36.34372752219375,35.81455441427015,38.37362361062171,39.66461575134504,34.14287944809955,32.20415525792636,35.27356147406788,35.10933851817775
29.12997635669685,30.54002313518215,28.58197541739274,29.361665584939225,15.913454487727492,18.098955595401375,16.519536876617327,16.602616425222738,26.706815235350724,23.166363729794597,24.311197391998554,29.136019244383487,20.3507262279557,23.84199943458117,24.697505147560868,23.587828530897685,21.333877391082467,22.421635417358445,22.7093448762256,22.8641460130959
39.11363019122364,44.40127582112428,40.42178829025893,41.82531058824387,12.866962025466623,14.48061405139867,13.272975832438965,13.488055214566728,25.528079303824573,28.129851157567465,27.133893638257103,28.51797748919913,18.829643954672395,21.321419367762303,19.638798294313013,20.584110506170017,15.325643535201843,16.274002584108732,16.198177856762136,16.482559755211792
84.51465357246286,100.351240165164,89.53100924025749,89.6778609584465,17.609814059982956,18.612277605585174,17.170115546329942,18.694254281031345,48.50754490106232,55.79100435948408,54.10447866666158,55.68264837502011,24.60321301259761,28.87004097137901,28.469092280416746,27.079238527016617,23.28003487279364,25.92194735879787,24.581729875075855,25.448896980989996
61.93664354425013,61.19997061934718,55.613259327175335,63.52323924503267,25.32813797811285,26.27223625360017,25.10163676996276,26.88209026993627,50.624450035187934,59.51630479473448,58.787587774816366,58.0380905879803,41.65205908819153,41.62097790443417,39.92100087071919,45.947278575825976,35.974904839641894,35.449749549158035,36.98949999741193,41.13353873299236
24.27287390220421,29.342931582672943,27.125847116473743,24.36922895490773,11.879618375448274,13.201061350147482,12.64636079594884,12.39185076996697,20.300390947262656,23.429663837493703,21.56618760318582,21.823888877594342,14.731978824760562,15.142978001704355,15.089793427130138,16.161850702015176,14.677955895758858,14.7881008492303,14.740126280214122,15.285652513741558
88.36802202083857,119.31230655248778,106.09710940408468,95.91498799115048,32.32989814255651,36.10731222278144,33.92642606222887,34.5338407786788,52.03005672968436,60.52845900886536,59.63886033699228,59.36124243110631,46.91742533221256,50.291385755030944,51.87449619982579,54.53293372338849,39.07370981967122,45.71815393607503,46.28729314982967,44.51284493293114
69.68055377445292,75.73020179071166,67.07532683105906,69.30508208505074,17.1268100488212,17.989133572914856,16.755679383091348,18.26304410149852,35.17604109136845,39.25477262505772,37.18195293137074,41.2917939258142,23.03006480052424,25.426445043320825,24.947586555042463,27.735049110474456,26.27855717720465,27.46277364085013,27.040354991868327,28.257263947358613
55.45469322228218,52.26797984707501,48.45512551664172,56.94077757644576,18.496588813055038,18.856693663018508,17.305830411873703,19.18319368645485,43.83552764503757,39.25912483251339,37.10443964689546,49.63845542622178,29.61062611943565,30.893419012538704,30.30883998948278,33.121073917223505,28.079642871908156,27.62066367730629,27.94364224616991,31.190142530909338
162.1087370385747,185.0724686589126,168.84499647492788,158.07669249861974,30.27514133200677,26.888865637207346,25.23667833174649,29.876794947688023,98.7630324843466,111.06079594658276,114.36058899412892,126.71160787051014,72.10744037574068,77.55082685536443,75.8677649485192,82.81603358932303,70.44093593102185,67.1028387187896,67.62958428036562,76.61104848868565
66.2092743473076,72.95891599928024,64.79722258446894,70.54557568294868,25.78518765689394,29.062478586783666,25.96388969111333,27.392992627587187,55.19531552973024,67.61826607468386,61.77153439410355,75.1422978967355,50.69715036975823,54.48713509983464,53.8093202770045,64.42695568812752,31.177243202116788,38.19026910170173,37.3982619471204,36.356007929641024
55.60965293239279,68.01060303425632,61.44140484276705,54.53549511146104,17.19618336569142,16.88932243919062,16.087829570789193,17.00604807384645,35.0185417516566,36.65044784385376,37.1905439811835,40.22975996692218,25.735016232441662,26.531291360695786,26.78135397805304,29.360587548275515,22.949485915079386,23.498266017243765,24.28075142890421,24.47939224411835
34.59226572575155,40.03360394822982,33.61523418195846,37.41198686687264,12.96242610044299,14.556420384156509,12.67807138447498,13.907949653571052,35.40526988300643,35.528506995062514,34.53547928588885,42.81173871653008,29.39528657898328,35.015077058613066,29.26928736629898,36.15063972774425,20.674091777678576,27.48237770758058,24.7125014226121,24.83775000899024
46.42147230511508,45.60905484313458,41.84484018746269,47.4076666997585,16.138655171370065,16.156873023868375,15.266997374142935,16.10815593680776,34.26724492654686,37.22614394554813,36.327917300794745,39.857253283064594,28.43999531278896,31.276247210865836,29.88477397791556,31.49301207146165,34.17244151603991,32.77188083515502,32.88011101742864,38.89865680569137
47.14768153760431,54.171326506463416,50.34557556940394,46.78732287646677,19.30975003078053,21.16455043755273,20.276645333167647,19.734313695344103,36.26051742282,37.79957103526434,38.83510656822052,38.157485999073565,20.28675643519327,20.86409854903479,21.261519281283405,21.98209633679612,16.728883301867803,17.600982616833566,17.797209436062808,18.0153280488647
37.98227226884357,35.75391163123592,34.708013810974585,37.56109972652792,13.686856662404969,14.123694547117337,13.467239321954189,14.210216555394355,27.673594122322967,27.14771542066057,26.377660076805885,29.787887708109206,18.611088390153547,19.980350340624035,19.768426360739227,20.715078282627125,16.287945601917606,17.485788143387165,17.580025685994105,17.252896155035067
48.15994662883989,48.95373057025781,45.64898005679512,48.19031520534908,20.643239017364163,17.789895687659076,15.96138103256616,20.85391348770474,40.87306921117366,47.53161747317444,46.31546495513911,49.38416525012804,32.7520641690994,31.6704558582527,34.000907473622625,34.87229673728664,27.375116589308757,26.778857492024645,27.601224191262844,29.096554754863483
45.09309685687975,44.54716898416085,40.68249536779624,45.46041015650027,18.9325864865665,19.87864810929023,18.666382812539965,18.753971518013746,31.846894845414035,39.769781936877,37.97284647636312,38.78530652917111,33.92789014676255,34.823825392464016,36.22483039795105,37.76305355152609,26.40797752327521,28.724650627875544,30.2829018443657,29.63120530132332
83.65327391155242,79.65589655618415,74.94309324160567,79.53793316292303,20.36086941656774,18.973843100951097,18.28992086666539,20.70136267346169,56.67142237482435,57.621813091939565,56.27101101974909,61.72033344494328,39.68236064122795,35.566781079383425,36.00005306364161,43.42944704577904,24.80583436653181,21.94946428343512,22.97941856722565,26.96812360852616
75.81229038241639,80.29232198743908,75.59515896240457,72.56366825298032,17.030794809916337,19.19017431529395,18.170512033662355,17.523110719900796,33.95603549338595,33.54522842268029,34.217974746152386,36.966683506662086,20.354093788464777,21.36432080674176,20.789734942149416,22.452785246931867,17.062963677307202,17.25840489161079,17.10188302290588,17.978753036470234
60.49216122604125,52.01238270381897,49.06422057687973,59.69923636591092,12.56842570796112,13.963921862115187,13.366463959254308,12.89927190007304,38.50445704805679,36.15082934589301,38.04315706940949,39.65429029032597,24.259353207016176,22.827695419862184,22.8905233997574,25.599889708458356,23.720731462100424,22.429109999734045,23.143911390365133,24.469565817103547
39.42005444986196,43.004924418993085,39.08354864686456,40.36748004084522,15.818206168147809,18.87252547248704,16.978483226346256,16.448339709727332,26.53086755204397,30.910651873825923,29.80032588146049,31.402754103336783,20.48231858654041,24.204635875419804,23.85884819013563,23.816035985064765,20.363408431060574,21.003031136071463,21.76493810285398,22.452742421683464
68.53244752709818,72.52575540624552,63.2735641033683,67.85508476894648,18.116561241776537,18.26000944208169,16.85226892391254,17.69515751854001,47.50678329690271,56.27176232381612,54.95019821631564,51.549883160046,29.28668256139777,31.338103117396848,32.538562620361375,32.448696491774534,27.871768851033828,33.20126686159313,34.4392933195269,30.531381444361447
33.668428365909804,34.225048637441894,30.79161822744274,35.15928022893956,12.58929298015785,12.805204066057575,11.771507933066706,12.466957937873373,25.864478986815133,29.16009904861288,28.321946239022143,29.574812638764087,21.50804574603829,27.425209379732653,25.855717771737385,24.1866721648357,18.47089237473195,21.54164957491062,20.872591558724903,20.31834072254104
41.05270071517075,43.89609236933932,40.909755720970885,41.43412767753152,16.181221207091024,17.175560996805114,16.32302666664668,16.595033916068914,31.09677839264846,35.215908506412845,35.68351835440867,33.937824941371254,25.96850185460933,25.939301193814813,25.962998307003957,28.20165044643552,24.40345689289809,24.3736624468574,24.297330942982185,27.22492566403544
34.39896825264184,36.40728028918812,32.94337951689052,34.10747124931534,17.65132736849066,17.584477521412655,16.423816699872887,18.05937312831815,26.99607513786025,29.25896821810272,28.570597511126323,32.010286381494296,19.798481441155783,21.695845290429265,22.39781679344064,22.246867748928427,15.946223357546687,17.347528729204317,17.863360278828658,18.141306260165887
84.4059948184718,97.65752104673956,87.31809910482944,91.38356698541544,25.65288003934925,24.815014859543304,23.69422781323681,27.40963213213594,36.94338783923224,50.20058059431659,51.26374738856551,42.28862095092752,27.816734982900517,34.47842437131596,33.81105148003391,31.63694039055236,20.92684014889615,22.93589852470222,23.504266978614837,22.95691205556691
42.21465070874786,46.637161938675945,43.25446965169456,42.59117173555867,14.475729662240637,14.250196643691686,13.494980615642426,14.556711910845165,29.59252346474601,31.73609515052452,32.18949348484395,32.86101236444897,22.70422349786345,26.772077929418582,26.106850024123176,24.84163500117252,20.64891947717372,22.100898150363182,22.49760375902092,22.78185539569498
87.4113313617839,89.28923158947345,80.33134527085295,93.06023708014898,26.08408502911462,25.44416477892997,24.07370478919176,27.144492297180285,41.90863916693095,41.15151889230206,43.38705617843301,50.04348570839243,30.078460241927377,33.1838566704837,32.8041114262522,35.711272470604406,30.66316466352093,30.464217009546445,31.11787110032759,32.824640438846096
46.04297963776681,51.67897133763513,47.31795040798672,46.44262757805272,19.428949803177797,24.23372680944201,22.66642278366968,19.94395086040233,35.09991435409005,41.84201690849326,44.62917378331274,41.62601920264225,31.0328313276644,34.761138778429114,33.451545222481926,35.67501175477126,24.60230968626567,31.474584050499644,31.175347785058698,26.708967503588312
73.30306291998741,69.26797997109561,63.5907920855426,75.65206187245035,27.133266130749615,22.190842604388607,20.973337564703872,27.307036151155256,48.494165925824106,46.134414097656666,46.95447675381511,52.9091573810112,38.70603795504244,41.25596481439321,40.93723120993637,44.339918937171625,32.64483920364928,32.57415933833341,33.76089978724518,35.37023062147687
21.150975947292185,20.76705078490371,19.798759942337576,21.466867013757195,10.717428337637845,10.582426580364546,10.125140757715648,10.692997525348922,16.9242299303374,17.798715830623397,17.805922827972253,18.23885051606047,12.253281882569212,13.672010629345811,13.379150306164403,12.85097685652531,11.462069543981574,13.198477605453087,12.675481205687964,12.550393454813356
48.80519171083235,46.50968844428533,44.62096013175245,49.41231337405071,22.216734556340707,21.31452227919764,19.82406796520123,22.84802149064432,44.511327344240094,44.952681680213416,45.51778255674303,47.446734198987706,33.521475355592884,33.10681558418522,32.13186304290432,38.398068331634775,29.961188295231548,29.61610497161179,30.50616926360693,32.800576475172974
67.73463399589305,80.2030878124515,75.13172860139024,70.59043039299475,16.5794484190158,17.130926559967676,14.971235743591366,17.142820174824887,58.75457522628041,65.32228244407816,62.24141075338837,76.57317521179856,32.8238343703178,37.32197055658192,38.80040079424517,39.19665844169381,35.74651322037327,36.59803898854111,36.13003760939125,42.0701171702276
107.29744313743367,108.03157998107896,100.84940731143,108.69763345891197,27.347581092666037,32.0315786811319,30.31989084898479,28.92980722873716,62.39477279358484,70.9195837419468,70.70965419763449,66.70667247645018,41.136088631987285,46.62701124504709,49.0042123843925,43.257151028791895,30.803851252374194,33.24594199738387,34.21490740009572,34.21284362252935
47.69790497009664,54.71107382180395,50.88266398844495,47.87199846439294,19.244706801266325,19.886815840267957,19.153899110167902,18.938310952125807,40.10431660210064,40.835052560942266,41.490929390448734,44.01372656186927,19.924241585561425,23.84956085295368,23.81305512425928,20.574959802637174,17.349460336197613,19.650052975306384,20.3222746505038,18.718944842359107
103.730689803209,111.73833246341754,103.08460121672849,107.20492843985272,23.67380931094988,27.058076941163627,25.336762707922706,25.025364217136048,59.97451692146669,73.61200308555064,70.78910231025549,73.95161344174268,47.545762438495785,53.75354243986176,50.92890551661521,54.980181820661855,33.57267211608188,35.290082331151815,34.67344139338743,38.37284595479218
49.79519299747575,60.81933644616747,54.123870108777936,50.83505850379871,22.77857493487572,24.896955366216865,23.457487787950512,23.855583276145264,41.26097173814667,48.21271337907829,46.73721930119691,47.81429200286956,30.52839709830754,33.68315343102758,35.26555618406955,34.74075701082948,24.52922689811558,26.94907912998212,26.187155463255213,27.28069434141973
70.72654842780435,85.58329141483743,79.38220730988829,72.75162196587898,14.84647892546339,16.138212685584186,15.01302763330485,15.474141073297664,52.810868100933504,58.13445083724452,58.07355273151296,61.67826210609879,32.36556752875399,39.54699681849853,40.77349064703909,36.40062320593602,34.913667792049075,35.07572943828857,37.39326015852345,36.62167568493318
60.34997895060818,71.04539333554268,62.9496034616864,58.22908296841778,18.932446556792176,20.751999488389416,19.804529101996707,19.154026976666188,34.09579590452915,42.23853106432375,40.86792422830176,38.0553493654106,31.45360200796256,38.53373458052559,42.460490933989554,35.77433339157744,27.33346856411798,36.6309756871853,35.888440387687496,30.5372272405441
75.22618838760107,81.47212402964762,75.68713364965441,78.41264531270096,19.816355938248225,20.5609398922213,19.44325937355176,20.224347441800365,53.865990758486944,61.51445771958559,61.80117319507049,62.09929204438788,32.347230479657284,40.91069208168636,42.67496797797408,35.01574492457587,31.119814959635644,30.840380965347432,31.06533648584621,33.70372630720058
53.443005099849,49.8479449122291,44.21098693795838,56.31293838620663,21.159767349215425,19.716268761747116,18.651546586078148,22.00024796187112,51.2569278379688,50.70668802228119,49.79285424886526,64.16075526508158,29.388790526330105,32.849293779321506,31.61110919116634,33.82612925287482,22.992741196827343,26.37850280611517,26.67231349255161,25.757918736373217
81.73769993101229,93.96483245477152,79.69206447732168,90.16800497365186,18.07705663818661,19.18758944823453,17.723577424886745,19.04216082926988,73.02201667449455,86.89601230897972,78.12050147897482,96.46428721666707,38.44208241406096,41.697814728503936,39.46046979213633,49.200830403714285,34.47925463130414,38.194248311849535,37.32607287582102,44.188403943194864
36.592132198548526,39.46272780293116,37.02561371692203,37.12458834052571,11.589626554591726,13.452500005207693,12.293977361670915,11.742087251320314,24.987553192734573,31.481285948084604,32.457633231977105,27.411984820697725,17.97263728597918,21.278822227997008,21.40925834755863,19.63018015550316,14.5394836905418,17.218406815529423,18.43188948627258,16.600008062846925
118.16842520321178,100.01703093173374,93.11288021503556,114.99989565422815,32.673766363413776,34.81958299829759,33.73282771596949,33.2799162577127,63.75328510732525,67.77398486152627,68.10182483827074,70.78619945057966,28.70432465478269,28.57181003035965,27.92312994536653,31.38958723145661,21.411570749754823,21.669728579205863,22.33546247961788,23.351978995662357
51.76242871741338,44.95712968537545,41.07990002601209,50.37119717294004,16.38117879564853,16.923786080563875,15.149026574601194,17.412369314638813,32.00644016169967,35.27747228151802,38.320897671520335,36.90130962843826,24.920128012420356,28.00544320467697,27.850784733233635,31.89204377953588,24.104115260545687,26.80962327521776,24.38771200535264,26.98092175075083
40.00797494356588,40.39165403724766,35.54868982852944,42.03241012944326,18.337946675503403,19.714576573446983,17.442518178499853,18.70524415694355,39.80772744743276,40.41228702403063,40.346937266974834,50.40600050742335,30.574519600999,36.88696294886317,32.574423393086334,38.92286062263261,24.996681745060936,23.60658565587168,23.048658644746823,28.65600134203281
41.16121358530855,44.39011948503608,39.57845416698039,41.341529901273006,14.60889879924776,13.658795833473294,13.360776707701907,14.244320160564511,28.91525047340522,33.03624604785871,32.82192492774232,32.02669905874442,33.01643483006125,36.965044223797086,37.48295689309818,38.26704897160889,26.876008636887622,30.864934780842148,31.20787573188066,29.86738670459092
105.9551953390695,109.61662592972188,102.31653661516424,102.7058255484475,24.621151492453933,25.551333729934232,24.683589024226485,24.290976924123942,74.46753753910376,80.49991053021881,83.70067545577326,80.93379366444232,45.22007296818271,46.09983426063296,43.580416944420186,47.03881581499108,38.99635274830828,35.39680429729013,37.556729811904006,41.168378135351226
